name,level,faction,active,start_date,profile_pic
SquattingPup,101,Faceless,Retired,2013-12-22,https://qonqrstorageeast.blob.core.windows.net/playerimages/profile122397.jpg?refresh=0342
roses_have_thorns,100,Faceless,Retired,2013-12-29,https://qonqrstorageeast.blob.core.windows.net/playerimages/profile123514.jpg?refresh=0615
toomsicles,100,Faceless,Retired,2014-01-09,https://qonqrstorageeast.blob.core.windows.net/playerimages/profile124903.jpg?refresh=0837
manmissiles,100,Faceless,Retired,2013-07-05,https://qonqrstorageeast.blob.core.windows.net/playerimages/profile67678.jpg?refresh=1110
hanyolo,100,Faceless,Retired,2014-01-09,https://qonqrstorageeast.blob.core.windows.net/playerimages/profile124942.jpg?refresh=0411
MotherMuffins,35,Legion,Retired,2013-12-14,https://qonqrstorageeast.blob.core.windows.net/playerimages/DefaultLegionProfilePic.png
wrt,100,Swarm,Retired,2013-07-22,https://qonqrstorageeast.blob.core.windows.net/playerimages/profile75512.jpg?refresh=0558
Melissa83,100,Legion,Retired,2013-08-18,https://qonqrstorageeast.blob.core.windows.net/playerimages/profile85739.jpg?refresh=1229
christ0607,100,Legion,Retired,2013-07-22,https://qonqrstorageeast.blob.core.windows.net/playerimages/profile75880.jpg?refresh=0814
inef5c,168,Legion,Missing in Action,2013-11-18,https://qonqrstorageeast.blob.core.windows.net/playerimages/DefaultLegionProfilePic.png
Nightphlox,100,Faceless,Retired,2013-04-29,https://qonqrstorageeast.blob.core.windows.net/playerimages/profile38772.jpg?refresh=0429
fixick,120,Faceless,Retired,2013-05-11,https://qonqrstorageeast.blob.core.windows.net/playerimages/profile43487.jpg?refresh=0841
devteev,80,Swarm,Retired,2014-02-05,https://qonqrstorageeast.blob.core.windows.net/playerimages/profile128510.jpg?refresh=0935
Fanatick,123,Swarm,Retired,2014-02-10,https://qonqrstorageeast.blob.core.windows.net/playerimages/profile129989.jpg?refresh=0755
A12,100,Swarm,Retired,2013-03-21,https://qonqrstorageeast.blob.core.windows.net/playerimages/profile26204.jpg?refresh=0743
Sir4,105,Legion,Retired,2014-01-28,https://qonqrstorageeast.blob.core.windows.net/playerimages/profile127517.jpg?refresh=0430
Hellshock,142,Faceless,Retired,2013-07-26,https://qonqrstorageeast.blob.core.windows.net/playerimages/profile77337.jpg?refresh=0559
Machalo,100,Faceless,Retired,2014-01-30,https://qonqrstorageeast.blob.core.windows.net/playerimages/profile127733.jpg?refresh=0400
Skarginson,100,Faceless,Retired,2013-07-11,https://qonqrstorageeast.blob.core.windows.net/playerimages/DefaultFacelessProfilePic.png
Harry123,100,Faceless,Retired,2013-06-05,https://qonqrstorageeast.blob.core.windows.net/playerimages/profile55541.jpg?refresh=0746
uli,100,Faceless,Retired,2013-06-05,https://qonqrstorageeast.blob.core.windows.net/playerimages/profile55571.jpg?refresh=0608
darkgreek81,155,Swarm,Retired,2013-01-02,https://qonqrstorageeast.blob.core.windows.net/playerimages/profile13125.jpg?refresh=1128
Dariovist,100,Swarm,Retired,2013-01-30,https://qonqrstorageeast.blob.core.windows.net/playerimages/profile17224.jpg?refresh=0812
einquantumqonqr,100,Faceless,Retired,2014-02-02,https://qonqrstorageeast.blob.core.windows.net/playerimages/profile128091.jpg?refresh=0506
yabastid,100,Faceless,Retired,2013-10-06,https://qonqrstorageeast.blob.core.windows.net/playerimages/profile104345.jpg?refresh=1238
LawGiver,100,Legion,Retired,2013-10-03,https://qonqrstorageeast.blob.core.windows.net/playerimages/profile102644.jpg?refresh=1157
DR_Nater,100,Legion,Retired,2013-11-01,https://qonqrstorageeast.blob.core.windows.net/playerimages/profile110529.jpg?refresh=1157
MemphisOne,93,Legion,Retired,2014-02-09,https://qonqrstorageeast.blob.core.windows.net/playerimages/profile129797.jpg?refresh=0558
scyto,100,Swarm,Retired,2014-02-08,https://qonqrstorageeast.blob.core.windows.net/playerimages/DefaultSwarmProfilePic.png
John0120,100,Faceless,Retired,2013-11-17,https://qonqrstorageeast.blob.core.windows.net/playerimages/profile114776.jpg?refresh=0903
Osiris111,100,Faceless,Retired,2013-08-26,https://qonqrstorageeast.blob.core.windows.net/playerimages/profile90574.jpg?refresh=0143
PV,100,Legion,Retired,2013-09-24,https://qonqrstorageeast.blob.core.windows.net/playerimages/profile98994.jpg?refresh=0213
Kevva,100,Legion,Retired,2014-02-13,https://qonqrstorageeast.blob.core.windows.net/playerimages/DefaultLegionProfilePic.png
CheeseSandwich,107,Swarm,Retired,2014-02-15,https://qonqrstorageeast.blob.core.windows.net/playerimages/profile130558.jpg?refresh=1019
Quarth,203,Swarm,Retired,2014-01-28,https://qonqrstorageeast.blob.core.windows.net/playerimages/profile127382.jpg?refresh=1108
Gopnik,182,Faceless,Retired,2013-04-25,https://qonqrstorageeast.blob.core.windows.net/playerimages/profile36386.jpg?refresh=0448
ElderDW,100,Swarm,Retired,2013-12-28,https://qonqrstorageeast.blob.core.windows.net/playerimages/profile123319.jpg?refresh=1112
bumbelion,100,Swarm,Retired,2013-07-07,https://qonqrstorageeast.blob.core.windows.net/playerimages/profile69423.jpg?refresh=1058
Akasha,100,Swarm,Retired,2013-08-30,https://qonqrstorageeast.blob.core.windows.net/playerimages/DefaultSwarmProfilePic.png
Kallisti,100,Legion,Retired,2013-09-23,https://qonqrstorageeast.blob.core.windows.net/playerimages/profile98000.jpg?refresh=0746
stinkypie,100,Faceless,Retired,2013-02-21,https://qonqrstorageeast.blob.core.windows.net/playerimages/profile20845.jpg?refresh=0247
Warrior12,100,Faceless,Retired,2014-02-09,https://qonqrstorageeast.blob.core.windows.net/playerimages/profile128971.jpg?refresh=0220
Imperium_Castila,100,Legion,Retired,2013-04-28,https://qonqrstorageeast.blob.core.windows.net/playerimages/profile38235.jpg?refresh=0424
JasonBellz,100,Faceless,Retired,2013-07-14,https://qonqrstorageeast.blob.core.windows.net/playerimages/profile72300.jpg?refresh=0227
PredatorX,98,Legion,Retired,2014-01-18,https://qonqrstorageeast.blob.core.windows.net/playerimages/profile126026.jpg?refresh=1216
SusieQ22,100,Swarm,Retired,2014-01-24,https://qonqrstorageeast.blob.core.windows.net/playerimages/DefaultSwarmProfilePic.png
joemorin73,102,Legion,Retired,2012-11-23,https://qonqrstorageeast.blob.core.windows.net/playerimages/profile8932.jpg?refresh=0313
Auditore,187,Faceless,Retired,2013-09-25,https://qonqrstorageeast.blob.core.windows.net/playerimages/profile99588.jpg?refresh=0550
barkingcats,11,Faceless,Retired,2014-02-01,https://qonqrstorageeast.blob.core.windows.net/playerimages/DefaultFacelessProfilePic.png
redhot3000gt,121,Faceless,Retired,2012-11-20,https://qonqrstorageeast.blob.core.windows.net/playerimages/profile8831.jpg?refresh=1034
skysplitter,100,Faceless,Retired,2013-09-28,https://qonqrstorageeast.blob.core.windows.net/playerimages/profile100564.jpg?refresh=0714
battledwarf,101,Faceless,Retired,2013-08-12,https://qonqrstorageeast.blob.core.windows.net/playerimages/profile84239.jpg?refresh=1133
TENASHUSFENIX,100,Faceless,Retired,2012-05-20,https://qonqrstorageeast.blob.core.windows.net/playerimages/profile2089.jpg?refresh=1200
ziptaker,100,Legion,Retired,2013-05-18,https://qonqrstorageeast.blob.core.windows.net/playerimages/DefaultLegionProfilePic.png
poonsmasher3,10,Legion,Retired,2013-12-05,https://qonqrstorageeast.blob.core.windows.net/playerimages/DefaultLegionProfilePic.png
aw3,100,Legion,Retired,2014-02-13,https://qonqrstorageeast.blob.core.windows.net/playerimages/DefaultLegionProfilePic.png
Quetzl,50,Faceless,Retired,2013-09-06,https://qonqrstorageeast.blob.core.windows.net/playerimages/DefaultFacelessProfilePic.png
Chop4Liife,63,Swarm,Retired,2014-01-27,https://qonqrstorageeast.blob.core.windows.net/playerimages/profile127288.jpg?refresh=0623
StarlightShadows,162,Swarm,Retired,2013-05-29,https://qonqrstorageeast.blob.core.windows.net/playerimages/profile52137.jpg?refresh=0209
munitoris,100,Swarm,Retired,2013-07-17,https://qonqrstorageeast.blob.core.windows.net/playerimages/profile73565.jpg?refresh=0237
Troubleshooter,100,Swarm,Retired,2014-02-16,https://qonqrstorageeast.blob.core.windows.net/playerimages/profile130754.jpg?refresh=0251
Bikermice,158,Legion,Retired,2014-02-04,https://qonqrstorageeast.blob.core.windows.net/playerimages/DefaultLegionProfilePic.png
egal,61,Swarm,Retired,2014-01-04,https://qonqrstorageeast.blob.core.windows.net/playerimages/profile124269.jpg?refresh=0842
blinking,100,Faceless,Retired,2014-02-06,https://qonqrstorageeast.blob.core.windows.net/playerimages/profile128615.jpg?refresh=0952
EVAu001,100,Swarm,Retired,2014-02-04,https://qonqrstorageeast.blob.core.windows.net/playerimages/profile128410.jpg?refresh=0702
ecaf,78,Faceless,Retired,2014-02-12,https://qonqrstorageeast.blob.core.windows.net/playerimages/profile130192.jpg?refresh=0729
Christendom,100,Faceless,Retired,2013-09-23,https://qonqrstorageeast.blob.core.windows.net/playerimages/profile98194.jpg?refresh=0500
ejgrijalva,4,Faceless,Retired,2014-02-22,https://qonqrstorageeast.blob.core.windows.net/playerimages/DefaultFacelessProfilePic.png
Sniffle,100,Faceless,Retired,2014-01-23,https://qonqrstorageeast.blob.core.windows.net/playerimages/profile126862.jpg?refresh=1003
jagidadi,100,Legion,Retired,2013-11-23,https://qonqrstorageeast.blob.core.windows.net/playerimages/profile116556.jpg?refresh=1007
Iceman40,120,Faceless,Retired,2013-07-14,https://qonqrstorageeast.blob.core.windows.net/playerimages/profile72517.jpg?refresh=0236
Chaucer,100,Swarm,Retired,2013-10-04,https://qonqrstorageeast.blob.core.windows.net/playerimages/DefaultSwarmProfilePic.png
Bishamonten,186,Faceless,Retired,2013-11-01,https://qonqrstorageeast.blob.core.windows.net/playerimages/profile110567.jpg?refresh=0445
trackster,102,Swarm,Retired,2014-02-08,https://qonqrstorageeast.blob.core.windows.net/playerimages/DefaultSwarmProfilePic.png
Plapple,100,Swarm,Retired,2014-01-26,https://qonqrstorageeast.blob.core.windows.net/playerimages/profile127200.jpg?refresh=0306
Streifen,100,Faceless,Retired,2013-04-25,https://qonqrstorageeast.blob.core.windows.net/playerimages/profile36327.jpg?refresh=0247
SolCutter,134,Faceless,Retired,2013-11-18,https://qonqrstorageeast.blob.core.windows.net/playerimages/profile114999.jpg?refresh=1023
Elektron1que,106,Faceless,Retired,2013-11-20,https://qonqrstorageeast.blob.core.windows.net/playerimages/profile115204.jpg?refresh=0110
Still,173,Faceless,Retired,2013-05-21,https://qonqrstorageeast.blob.core.windows.net/playerimages/profile48594.jpg?refresh=0649
Whitetomb,100,Legion,Retired,2014-02-09,https://qonqrstorageeast.blob.core.windows.net/playerimages/DefaultLegionProfilePic.png
jtwhite,122,Faceless,Retired,2013-10-06,https://qonqrstorageeast.blob.core.windows.net/playerimages/profile103798.jpg?refresh=1001
ChingRN77,145,Faceless,Retired,2013-07-11,https://qonqrstorageeast.blob.core.windows.net/playerimages/profile71109.jpg?refresh=1130
Acernegundo,124,Faceless,Retired,2013-08-30,https://qonqrstorageeast.blob.core.windows.net/playerimages/profile91938.jpg?refresh=0831
Blitzmonkey,100,Legion,Retired,2013-12-30,https://qonqrstorageeast.blob.core.windows.net/playerimages/profile123645.jpg?refresh=0915
Mr6,100,Faceless,Retired,2013-06-03,https://qonqrstorageeast.blob.core.windows.net/playerimages/profile54109.jpg?refresh=0615
NurseStraynge,100,Faceless,Retired,2013-06-10,https://qonqrstorageeast.blob.core.windows.net/playerimages/profile56845.jpg?refresh=0623
covenant,175,Faceless,Retired,2013-01-02,https://qonqrstorageeast.blob.core.windows.net/playerimages/profile13083.jpg?refresh=0316
Jhonon1,111,Faceless,Retired,2013-06-09,https://qonqrstorageeast.blob.core.windows.net/playerimages/profile56733.jpg?refresh=0741
AHDillon,100,Legion,Retired,2014-01-16,https://qonqrstorageeast.blob.core.windows.net/playerimages/profile125770.jpg?refresh=0150
RVCA,196,Legion,Active,2013-09-24,https://qonqrstorageeast.blob.core.windows.net/playerimages/profile99018.jpg?refresh=0230
grammy,142,Legion,Retired,2013-05-19,https://qonqrstorageeast.blob.core.windows.net/playerimages/profile47566.jpg?refresh=0347
w00,100,Legion,Retired,2013-02-02,https://qonqrstorageeast.blob.core.windows.net/playerimages/profile17758.jpg?refresh=0419
greenmagic,166,Swarm,Retired,2013-11-12,https://qonqrstorageeast.blob.core.windows.net/playerimages/profile113496.jpg?refresh=1124
Steve45,100,Legion,Retired,2013-09-03,https://qonqrstorageeast.blob.core.windows.net/playerimages/DefaultLegionProfilePic.png
HarvInger,94,Legion,Retired,2014-01-08,https://qonqrstorageeast.blob.core.windows.net/playerimages/DefaultLegionProfilePic.png
LCHQ,100,Swarm,Retired,2014-02-09,https://qonqrstorageeast.blob.core.windows.net/playerimages/profile129799.jpg?refresh=0951
sent,105,Swarm,Retired,2013-04-03,https://qonqrstorageeast.blob.core.windows.net/playerimages/profile28632.jpg?refresh=0609
DasArbeitstier,195,Legion,Retired,2013-12-22,https://qonqrstorageeast.blob.core.windows.net/playerimages/profile122427.jpg?refresh=0406
Macallan,100,Faceless,Retired,2014-01-21,https://qonqrstorageeast.blob.core.windows.net/playerimages/profile126611.jpg?refresh=1055
reapsi,100,Faceless,Retired,2013-12-20,https://qonqrstorageeast.blob.core.windows.net/playerimages/DefaultFacelessProfilePic.png
Martl,148,Legion,Retired,2013-11-26,https://qonqrstorageeast.blob.core.windows.net/playerimages/profile117075.jpg?refresh=0938
jakaar,140,Swarm,Retired,2013-11-09,https://qonqrstorageeast.blob.core.windows.net/playerimages/DefaultSwarmProfilePic.png
Grimboldt,102,Faceless,Retired,2013-06-11,https://qonqrstorageeast.blob.core.windows.net/playerimages/profile57304.jpg?refresh=0218
cadaverx,100,Swarm,Retired,2014-02-24,https://qonqrstorageeast.blob.core.windows.net/playerimages/profile131864.jpg?refresh=0653
Chandler72399,32,Swarm,Retired,2014-02-24,https://qonqrstorageeast.blob.core.windows.net/playerimages/DefaultSwarmProfilePic.png
AbsolutlyN0thing,100,Faceless,Retired,2013-06-05,https://qonqrstorageeast.blob.core.windows.net/playerimages/profile55526.jpg?refresh=0710
Tito1713,183,Swarm,Retired,2013-07-09,https://qonqrstorageeast.blob.core.windows.net/playerimages/profile70233.jpg?refresh=0309
TomBombadil,116,Legion,Retired,2013-05-01,https://qonqrstorageeast.blob.core.windows.net/playerimages/DefaultLegionProfilePic.png
RikyRos,200,Legion,Active,2013-07-27,https://qonqrstorageeast.blob.core.windows.net/playerimages/profile77911.jpg?refresh=0715
TheSlayer,186,Legion,Missing in Action,2013-06-11,https://qonqrstorageeast.blob.core.windows.net/playerimages/profile57450.jpg?refresh=0817
Thecrazy_88,202,Legion,Retired,2014-02-08,https://qonqrstorageeast.blob.core.windows.net/playerimages/profile128826.jpg?refresh=0143
barabba1,177,Swarm,Retired,2014-01-31,https://qonqrstorageeast.blob.core.windows.net/playerimages/profile127857.jpg?refresh=0818
marco1974,100,Legion,Retired,2013-12-31,https://qonqrstorageeast.blob.core.windows.net/playerimages/profile123752.jpg?refresh=0648
lupus7710,100,Faceless,Retired,2013-07-09,https://qonqrstorageeast.blob.core.windows.net/playerimages/profile70237.jpg?refresh=0146
PeppaPig,101,Legion,Retired,2013-09-07,https://qonqrstorageeast.blob.core.windows.net/playerimages/profile95064.jpg?refresh=0247
sherman,100,Legion,Retired,2014-02-12,https://qonqrstorageeast.blob.core.windows.net/playerimages/profile130244.jpg?refresh=0906
branswar,112,Legion,Retired,2014-01-01,https://qonqrstorageeast.blob.core.windows.net/playerimages/profile123915.jpg?refresh=0545
omegacatalyst,5,Legion,Retired,2013-12-03,https://qonqrstorageeast.blob.core.windows.net/playerimages/DefaultLegionProfilePic.png
herotek,65,Faceless,Retired,2014-01-28,https://qonqrstorageeast.blob.core.windows.net/playerimages/profile127474.jpg?refresh=0429
elfethan,100,Faceless,Retired,2013-05-04,https://qonqrstorageeast.blob.core.windows.net/playerimages/profile40508.jpg?refresh=0239
Dope,100,Legion,Retired,2013-04-19,https://qonqrstorageeast.blob.core.windows.net/playerimages/profile34354.jpg?refresh=0826
malkior,100,Legion,Retired,2013-01-02,https://qonqrstorageeast.blob.core.windows.net/playerimages/profile13126.jpg?refresh=0521
ST1NKBUTT,106,Faceless,Retired,2013-05-11,https://qonqrstorageeast.blob.core.windows.net/playerimages/profile43863.jpg?refresh=1044
OoCrossHatchoO,100,Swarm,Retired,2013-07-21,https://qonqrstorageeast.blob.core.windows.net/playerimages/profile75408.jpg?refresh=1145
emrys,100,Swarm,Retired,2013-01-04,https://qonqrstorageeast.blob.core.windows.net/playerimages/profile13574.jpg?refresh=0133
ultimar,100,Swarm,Retired,2013-07-17,https://qonqrstorageeast.blob.core.windows.net/playerimages/profile73566.jpg?refresh=1011
ly057,100,Faceless,Retired,2013-12-05,https://qonqrstorageeast.blob.core.windows.net/playerimages/profile118823.jpg?refresh=0239
Drrage,100,Faceless,Retired,2013-07-26,https://qonqrstorageeast.blob.core.windows.net/playerimages/profile77384.jpg?refresh=0645
eye,103,Faceless,Retired,2013-07-25,https://qonqrstorageeast.blob.core.windows.net/playerimages/profile76874.jpg?refresh=0624
rialisis,100,Faceless,Retired,2013-11-15,https://qonqrstorageeast.blob.core.windows.net/playerimages/profile114123.jpg?refresh=1030
keong,100,Legion,Retired,2014-04-12,https://qonqrstorageeast.blob.core.windows.net/playerimages/profile138509.jpg?refresh=0917
pollyrolly,100,Legion,Retired,2014-04-03,https://qonqrstorageeast.blob.core.windows.net/playerimages/profile137442.jpg?refresh=1116
Qonundrum,126,Faceless,Retired,2014-04-19,https://qonqrstorageeast.blob.core.windows.net/playerimages/profile140385.jpg?refresh=0750
plyy,136,Faceless,Retired,2014-02-26,https://qonqrstorageeast.blob.core.windows.net/playerimages/profile132100.jpg?refresh=0558
shale,208,Faceless,Active,2014-03-01,https://qonqrstorageeast.blob.core.windows.net/playerimages/profile132496.jpg?refresh=0709
laika_dog,4,Swarm,Retired,2014-04-05,https://qonqrstorageeast.blob.core.windows.net/playerimages/DefaultSwarmProfilePic.png
IceQube,175,Legion,Retired,2013-07-01,https://qonqrstorageeast.blob.core.windows.net/playerimages/profile64115.jpg?refresh=0107
BadWolf810,100,Faceless,Retired,2013-06-12,https://qonqrstorageeast.blob.core.windows.net/playerimages/profile57494.jpg?refresh=0425
